0,1820165.4820963112,3,17,19
1,1812203.1723797915,3,21,17
2,1813343.3411479353,4,17,26
3,1814729.0221929546,4,16,24
4,1815501.55807763,4,17,31
5,1826010.2027084625,6,15,34
6,1816105.4166653675,4,15,32
7,1815815.6197976763,3,15,23
8,1825339.5518424218,2,20,12
9,1805390.3417860868,3,14,28
10,1823206.3257161821,4,14,29
11,1814836.4232532121,3,19,21
12,1826967.103007165,5,18,16
13,1808847.7970333037,4,18,25
14,1815960.7063651783,4,17,22
15,1816578.4824084882,4,16,26
16,1836511.5585578925,3,17,20
17,1823874.0942291257,3,16,22
18,1836821.7425622803,2,17,9
19,1825269.8460612067,5,18,20
20,1831445.307027171,3,19,14
21,1830133.3556096167,3,17,20
22,1819639.7898189882,3,21,18
23,1823617.3825979615,4,13,34
24,1820016.8716610887,3,14,22
