0,38160372.05217755,3,2,25
1,38160372.05217755,4,1,33
2,38160372.05217755,3,1,28
3,38160372.05217755,3,5,8
4,38160372.05217755,4,2,42
5,38160372.05217755,5,2,60
6,38160372.05217755,3,3,34
7,38160372.05217755,3,3,14
8,38160372.05217755,3,4,10
9,38160372.05217755,4,3,42
10,38160372.05217755,3,2,28
11,38160372.05217755,3,5,5
12,38160372.05217755,2,4,13
13,38160372.05217755,3,2,37
14,38160372.05217755,3,1,38
15,38160372.05217755,3,1,26
16,38160372.05217755,3,2,52
17,38160372.05217755,3,2,29
18,38160372.05217755,3,1,26
19,38160372.05217755,3,2,30
20,38160372.05217755,4,2,56
21,38160372.05217755,3,3,14
22,38160372.05217755,3,2,32
23,38160372.05217755,4,2,50
24,38160372.05217755,3,3,9
