0,6466239.649724185,2,1,5
1,6466239.649724185,2,2,1
2,6466239.649724185,3,1,13
3,6466239.649724185,2,2,1
4,6466239.649724185,3,1,10
5,6466239.649724185,3,1,11
6,6466239.649724185,2,2,1
7,6466239.649724185,2,2,3
8,6466239.649724185,2,2,1
9,6466239.649724185,2,1,14
10,6466239.649724185,2,1,9
11,6466239.649724185,2,2,2
12,6466239.649724185,2,2,2
13,6466239.649724185,2,2,3
14,6466239.649724185,3,1,18
15,6466239.649724185,2,2,1
16,6466239.649724185,3,1,6
17,6466239.649724185,2,1,10
18,6466239.649724185,1,2,0
19,6466239.649724185,2,2,1
20,6466239.649724185,2,1,9
21,6466239.649724185,2,2,1
22,6466239.649724185,3,2,10
23,6466239.649724185,2,1,8
24,6466239.649724185,2,1,3
