0,25433025.871050403,2,3,6
1,26600802.201175533,2,3,2
2,26597516.95648782,2,2,4
3,25433025.871050403,2,1,17
4,25433025.871050403,2,2,12
5,26600802.201175533,2,4,7
6,25433025.871050403,2,3,8
7,25433025.871050403,2,3,7
8,25433025.871050403,2,4,9
9,25433025.871050403,2,2,13
10,25433025.871050403,3,4,12
11,26600802.201175533,2,2,6
12,25433025.871050403,2,2,13
13,25433025.871050403,2,3,10
14,25433025.871050403,2,4,2
15,25433025.871050403,2,3,10
16,25433025.871050403,2,2,9
17,25433025.871050403,3,2,14
18,25433025.871050403,2,3,13
19,25433025.871050403,2,3,6
20,26597516.95648782,2,2,6
21,25433025.871050403,3,1,21
22,25433025.871050403,3,2,13
23,25433025.871050403,2,2,16
24,26600802.201175533,2,3,7
