0,5515299.962828316,3,19,25
1,5468706.9979136735,2,17,11
2,5449235.266911812,3,16,27
3,5450603.465274515,2,19,16
4,5499598.632087436,3,18,21
5,5491316.64448994,3,20,26
6,5449261.029995629,2,20,23
7,5457485.020787906,3,19,26
8,5484442.159516217,3,18,25
9,5443600.114492404,2,21,20
10,5458732.743223747,5,18,30
11,5441532.350682224,3,22,10
12,5477947.3345676055,3,21,17
13,5473289.4576666085,3,20,25
14,5451184.846253485,3,17,21
15,5445314.398755064,4,20,36
16,5453826.555701943,3,21,28
17,5475789.29068457,4,20,18
18,5517383.15912755,4,20,19
19,5465156.237036848,3,20,14
20,5470058.591001457,3,21,16
21,5496989.293872187,4,20,12
22,5468478.332015197,4,19,24
23,5506511.819752944,3,20,24
24,5460486.932492937,4,19,16
