0,9126477.428546261,4,2,15
1,9146495.413526203,2,2,10
2,9126477.428546261,4,1,19
3,9126477.428546261,2,2,10
4,9146495.413526203,5,2,11
5,9146495.413526203,2,3,11
6,9146495.413526203,2,2,16
7,9146495.413526203,3,2,17
8,9126477.428546261,3,1,12
9,9146495.413526203,3,2,13
10,9146495.413526203,4,2,13
11,9146495.413526203,2,2,9
12,9146495.413526203,3,2,17
13,9126477.428546261,5,1,26
14,9126477.428546261,4,2,14
15,9126477.428546261,4,2,9
16,9126477.428546261,3,1,14
17,9126477.428546261,4,2,12
18,9126477.428546261,4,3,19
19,9146495.413526203,3,3,14
20,9146495.413526203,2,2,9
21,9126477.428546261,2,1,9
22,9146495.413526203,3,1,15
23,9146495.413526203,3,2,17
24,9146495.413526203,3,1,18
